negative,topic,hour,tod,region
0,3,17.0,Afternoon,
0,7,17.0,Afternoon,
0,3,17.0,Afternoon,
0,3,17.0,Afternoon,
0,4,17.0,Afternoon,
0,5,17.0,Afternoon,
0,3,17.0,Afternoon,
0,2,17.0,Afternoon,
0,7,16.0,Afternoon,
0,5,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,5,16.0,Afternoon,
0,3,16.0,Afternoon,
0,5,16.0,Afternoon,
0,4,16.0,Afternoon,
0,5,16.0,Afternoon,
0,5,16.0,Afternoon,
0,4,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,2,16.0,Afternoon,
1,3,16.0,Afternoon,
0,5,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,6,16.0,Afternoon,
0,5,16.0,Afternoon,
0,2,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
1,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,8,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,5,16.0,Afternoon,
1,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,4,16.0,Afternoon,
0,7,16.0,Afternoon,
0,5,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
1,3,16.0,Afternoon,
1,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,5,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,2,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,5,16.0,Afternoon,
0,8,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,5,16.0,Afternoon,
0,7,16.0,Afternoon,
1,5,16.0,Afternoon,
1,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
1,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,5,16.0,Afternoon,
0,4,16.0,Afternoon,
0,8,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,5,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,5,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,2,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,5,16.0,Afternoon,
0,2,16.0,Afternoon,
0,7,16.0,Afternoon,
1,7,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,4,16.0,Afternoon,
1,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,5,16.0,Afternoon,
0,5,16.0,Afternoon,
0,5,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,8,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,8,16.0,Afternoon,
0,3,16.0,Afternoon,
0,3,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
1,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
0,4,16.0,Afternoon,
0,3,16.0,Afternoon,
1,5,16.0,Afternoon,
0,3,16.0,Afternoon,
0,5,16.0,Afternoon,
0,7,16.0,Afternoon,
0,4,16.0,Afternoon,
0,4,16.0,Afternoon,
0,4,16.0,Afternoon,
0,2,15.0,Afternoon,
0,7,15.0,Afternoon,
0,7,15.0,Afternoon,
0,3,15.0,Afternoon,
0,3,15.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
1,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
1,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,2,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
1,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
1,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
1,3,14.0,Afternoon,
0,3,14.0,Afternoon,
1,5,14.0,Afternoon,
0,7,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,2,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,7,14.0,Afternoon,
0,2,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
1,8,14.0,Afternoon,
0,3,14.0,Afternoon,
1,4,14.0,Afternoon,
1,3,14.0,Afternoon,
1,3,14.0,Afternoon,
0,7,14.0,Afternoon,
1,1,14.0,Afternoon,
0,5,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
1,3,14.0,Afternoon,
1,3,14.0,Afternoon,
1,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,2,14.0,Afternoon,
0,3,14.0,Afternoon,
0,8,14.0,Afternoon,
0,8,14.0,Afternoon,
1,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,6,14.0,Afternoon,
0,4,14.0,Afternoon,
1,7,14.0,Afternoon,
0,3,14.0,Afternoon,
1,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
1,7,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
1,1,14.0,Afternoon,
1,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
1,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,5,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
0,3,14.0,Afternoon,
0,8,14.0,Afternoon,
0,4,14.0,Afternoon,
1,8,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
1,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,2,14.0,Afternoon,
1,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
1,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,14.0,Afternoon,
0,6,14.0,Afternoon,
0,7,14.0,Afternoon,
1,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,2,14.0,Afternoon,
0,7,14.0,Afternoon,
1,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,8,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,14.0,Afternoon,
1,5,14.0,Afternoon,
0,8,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,14.0,Afternoon,
0,2,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,2,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,2,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,3,14.0,Afternoon,
0,2,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
1,8,14.0,Afternoon,
0,3,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
1,7,14.0,Afternoon,
0,4,14.0,Afternoon,
0,4,14.0,Afternoon,
1,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,7,14.0,Afternoon,
0,5,14.0,Afternoon,
0,7,14.0,Afternoon,
0,7,14.0,Afternoon,
0,5,14.0,Afternoon,
1,3,14.0,Afternoon,
0,8,14.0,Afternoon,
0,5,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,5,14.0,Afternoon,
0,5,14.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
1,3,13.0,Afternoon,
0,5,13.0,Afternoon,
0,7,13.0,Afternoon,
1,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
0,2,13.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,8,13.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
0,5,13.0,Afternoon,
0,5,13.0,Afternoon,
0,6,13.0,Afternoon,
0,4,13.0,Afternoon,
0,5,13.0,Afternoon,
0,7,13.0,Afternoon,
0,5,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,2,13.0,Afternoon,
0,5,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,5,13.0,Afternoon,
0,3,13.0,Afternoon,
0,5,13.0,Afternoon,
1,3,13.0,Afternoon,
0,3,13.0,Afternoon,
1,7,13.0,Afternoon,
1,3,13.0,Afternoon,
0,5,13.0,Afternoon,
0,5,13.0,Afternoon,
0,4,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
1,5,13.0,Afternoon,
0,5,13.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
1,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,4,13.0,Afternoon,
0,2,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,5,13.0,Afternoon,
1,3,13.0,Afternoon,
1,3,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
1,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,13.0,Afternoon,
0,2,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,13.0,Afternoon,
0,5,13.0,Afternoon,
0,3,13.0,Afternoon,
0,5,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,5,13.0,Afternoon,
0,8,13.0,Afternoon,
0,4,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,4,13.0,Afternoon,
0,5,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,5,13.0,Afternoon,
0,8,13.0,Afternoon,
0,7,13.0,Afternoon,
0,7,13.0,Afternoon,
0,4,13.0,Afternoon,
0,5,13.0,Afternoon,
0,4,13.0,Afternoon,
1,3,13.0,Afternoon,
0,4,13.0,Afternoon,
0,3,13.0,Afternoon,
0,4,13.0,Afternoon,
0,5,13.0,Afternoon,
0,4,13.0,Afternoon,
0,2,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,7,12.0,Afternoon,
0,7,12.0,Afternoon,
0,3,12.0,Afternoon,
1,3,12.0,Afternoon,
0,4,12.0,Afternoon,
0,7,12.0,Afternoon,
0,5,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,4,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,5,12.0,Afternoon,
0,8,12.0,Afternoon,
0,5,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,3,12.0,Afternoon,
0,4,12.0,Afternoon,
0,3,12.0,Afternoon,
0,2,12.0,Afternoon,
0,5,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,7,12.0,Afternoon,
0,4,12.0,Afternoon,
0,3,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,3,12.0,Afternoon,
0,8,12.0,Afternoon,
0,3,12.0,Afternoon,
0,4,12.0,Afternoon,
0,7,12.0,Afternoon,
0,3,12.0,Afternoon,
1,3,12.0,Afternoon,
0,2,12.0,Afternoon,
0,3,12.0,Afternoon,
0,6,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
1,5,12.0,Afternoon,
0,7,12.0,Afternoon,
0,3,12.0,Afternoon,
0,3,12.0,Afternoon,
0,2,12.0,Afternoon,
0,7,12.0,Afternoon,
0,7,12.0,Afternoon,
0,3,12.0,Afternoon,
0,8,12.0,Afternoon,
0,3,12.0,Afternoon,
0,2,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,3,12.0,Afternoon,
0,5,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,5,12.0,Afternoon,
0,3,12.0,Afternoon,
0,7,12.0,Afternoon,
0,4,12.0,Afternoon,
0,3,11.0,Morning,
0,3,11.0,Morning,
0,7,11.0,Morning,
0,5,11.0,Morning,
0,5,10.0,Morning,
0,7,10.0,Morning,
0,7,10.0,Morning,
0,4,10.0,Morning,
0,5,9.0,Morning,
0,7,8.0,Morning,
0,5,6.0,Morning,
0,7,2.0,Overnight,
0,7,23.0,Evening,
0,4,23.0,Evening,
0,4,22.0,Evening,
0,4,20.0,Evening,
0,4,20.0,Evening,
0,3,11.0,Morning,
0,3,13.0,Afternoon,
0,7,2.0,Overnight,
0,3,14.0,Afternoon,
0,8,8.0,Morning,
0,3,18.0,Evening,
0,7,13.0,Afternoon,
0,3,15.0,Afternoon,
0,3,18.0,Evening,
0,3,18.0,Evening,
0,3,17.0,Afternoon,
0,3,11.0,Morning,
0,5,9.0,Morning,Shaanxi
0,4,15.0,Afternoon,
0,3,6.0,Morning,
0,5,9.0,Morning,
0,7,8.0,Morning,
0,3,21.0,Evening,
0,3,16.0,Afternoon,
1,3,3.0,Overnight,
0,7,23.0,Evening,
0,5,16.0,Afternoon,
0,3,12.0,Afternoon,
0,3,0.0,Overnight,
0,3,17.0,Afternoon,
0,3,9.0,Morning,
0,5,8.0,Morning,
0,3,1.0,Overnight,
0,7,1.0,Overnight,
1,6,17.0,Afternoon,
0,4,13.0,Afternoon,
0,3,12.0,Afternoon,
0,5,9.0,Morning,
0,5,23.0,Evening,
0,3,22.0,Evening,
0,6,20.0,Evening,
0,4,19.0,Evening,
0,2,18.0,Evening,
0,5,18.0,Evening,
0,5,18.0,Evening,
0,5,18.0,Evening,
0,7,18.0,Evening,
1,4,17.0,Afternoon,
0,3,17.0,Afternoon,
1,5,17.0,Afternoon,
1,7,17.0,Afternoon,
0,2,17.0,Afternoon,
1,7,16.0,Afternoon,
0,3,16.0,Afternoon,
1,7,14.0,Afternoon,
1,3,14.0,Afternoon,
1,7,14.0,Afternoon,
1,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,4,14.0,Afternoon,
0,5,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,7,14.0,Afternoon,
1,7,13.0,Afternoon,
0,5,13.0,Afternoon,
0,3,13.0,Afternoon,
0,5,12.0,Afternoon,
0,2,17.0,Afternoon,Shandong
0,2,11.0,Morning,
0,7,18.0,Evening,
0,2,10.0,Morning,
0,2,16.0,Afternoon,
0,2,22.0,Evening,
0,7,23.0,Evening,
0,7,23.0,Evening,
0,2,21.0,Evening,
0,8,9.0,Morning,
0,2,11.0,Morning,
0,2,18.0,Evening,
0,2,14.0,Afternoon,
1,3,13.0,Afternoon,
0,2,9.0,Morning,
0,3,23.0,Evening,
0,5,21.0,Evening,
0,4,12.0,Afternoon,
0,2,10.0,Morning,
0,3,4.0,Overnight,
0,2,23.0,Evening,
0,3,22.0,Evening,
0,2,20.0,Evening,
0,4,20.0,Evening,
0,2,19.0,Evening,
0,3,19.0,Evening,
0,3,19.0,Evening,
0,2,19.0,Evening,
0,4,18.0,Evening,
0,2,18.0,Evening,
0,4,18.0,Evening,
0,8,18.0,Evening,
0,3,17.0,Afternoon,
0,2,17.0,Afternoon,
0,2,17.0,Afternoon,
0,3,17.0,Afternoon,
0,3,16.0,Afternoon,
0,2,16.0,Afternoon,
0,2,16.0,Afternoon,
0,3,16.0,Afternoon,
0,2,16.0,Afternoon,
0,7,16.0,Afternoon,
0,3,16.0,Afternoon,
0,2,16.0,Afternoon,
0,7,14.0,Afternoon,
0,2,14.0,Afternoon,
0,2,14.0,Afternoon,
0,2,14.0,Afternoon,
0,7,14.0,Afternoon,
0,5,14.0,Afternoon,
0,2,14.0,Afternoon,
0,2,14.0,Afternoon,
0,2,14.0,Afternoon,
0,2,14.0,Afternoon,
0,2,14.0,Afternoon,
0,5,14.0,Afternoon,
0,6,14.0,Afternoon,
0,3,14.0,Afternoon,
0,3,14.0,Afternoon,
0,2,13.0,Afternoon,
0,2,13.0,Afternoon,
0,2,13.0,Afternoon,
0,2,13.0,Afternoon,
0,8,13.0,Afternoon,
0,3,13.0,Afternoon,
0,2,13.0,Afternoon,
0,2,13.0,Afternoon,
0,5,13.0,Afternoon,
0,3,13.0,Afternoon,
0,3,13.0,Afternoon,
0,7,13.0,Afternoon,
0,2,13.0,Afternoon,
0,2,11.0,Morning,
0,6,5.0,Overnight,Netherlands
0,7,1.0,Overnight,Zhejiang
0,7,21.0,Evening,Fujian
0,5,17.0,Afternoon,Beijing
0,3,17.0,Afternoon,Liaoning
0,7,22.0,Evening,Hebei
0,4,5.0,Overnight,Germany
0,3,15.0,Afternoon,Beijing
0,2,20.0,Evening,Guangdong
0,6,19.0,Evening,Shandong
0,2,0.0,Overnight,Guangdong
0,2,1.0,Overnight,Anhui
0,4,16.0,Afternoon,Guangdong
0,4,22.0,Evening,Shandong
0,4,19.0,Evening,Yunnan
0,2,7.0,Morning,Hubei
0,4,1.0,Overnight,Hubei
0,2,12.0,Afternoon,Jiangsu
0,5,22.0,Evening,Shanghai
0,3,22.0,Evening,Tianjin
0,3,10.0,Morning,Hebei
0,4,22.0,Evening,Sichuan
0,2,23.0,Evening,Beijing
0,3,16.0,Afternoon,Beijing
0,7,10.0,Morning,Chongqing
0,7,4.0,Overnight,Guangdong
0,1,10.0,Morning,Hunan
0,7,22.0,Evening,Zhejiang
0,7,4.0,Overnight,Guangdong
1,3,1.0,Overnight,Tianjin
1,3,11.0,Morning,Jiangsu
0,3,10.0,Morning,Guangxi
1,3,0.0,Overnight,Zhejiang
1,3,19.0,Evening,Zhejiang
1,3,16.0,Afternoon,Sichuan
1,6,12.0,Afternoon,Malaysia
1,3,21.0,Evening,Jiangxi
0,2,0.0,Overnight,Shandong
0,3,0.0,Overnight,Hunan
0,5,12.0,Afternoon,Guangxi
0,3,6.0,Morning,Jiangsu
0,3,1.0,Overnight,Zhejiang
0,5,14.0,Afternoon,Sichuan
0,1,20.0,Evening,Guangdong
0,1,3.0,Overnight,Sichuan
0,5,22.0,Evening,Chongqing
0,3,22.0,Evening,Guangdong
0,5,12.0,Afternoon,Zhejiang
0,5,22.0,Evening,Sichuan
1,3,21.0,Evening,Jiangxi
1,7,14.0,Afternoon,Heilongjiang
0,3,19.0,Evening,Guangdong
0,2,8.0,Morning,Malaysia
0,2,16.0,Afternoon,Malaysia
0,7,17.0,Afternoon,Malaysia
0,3,16.0,Afternoon,Malaysia
0,5,8.0,Morning,Malaysia
0,2,12.0,Afternoon,Malaysia
0,7,23.0,Evening,Malaysia
0,4,23.0,Evening,Malaysia
0,2,18.0,Evening,Singapore
0,3,17.0,Afternoon,Malaysia
1,3,19.0,Evening,Malaysia
0,3,13.0,Afternoon,Malaysia
1,3,15.0,Afternoon,Malaysia
0,3,17.0,Afternoon,Malaysia
0,7,1.0,Overnight,Malaysia
1,3,18.0,Evening,Malaysia
0,7,15.0,Afternoon,Malaysia
0,8,18.0,Evening,Shanghai
0,7,8.0,Morning,Singapore
0,3,23.0,Evening,Singapore
0,7,17.0,Afternoon,Malaysia
0,7,11.0,Morning,Malaysia
0,7,14.0,Afternoon,Malaysia
1,3,9.0,Morning,Hebei
0,5,13.0,Afternoon,Singapore
0,5,8.0,Morning,Malaysia
0,8,12.0,Afternoon,Malaysia
0,3,21.0,Evening,Malaysia
0,7,11.0,Morning,Malaysia
0,7,16.0,Afternoon,Malaysia
1,3,15.0,Afternoon,Malaysia
0,7,19.0,Evening,Malaysia
0,7,18.0,Evening,Malaysia
0,5,21.0,Evening,Malaysia
0,3,15.0,Afternoon,Malaysia
0,7,22.0,Evening,Malaysia
0,5,18.0,Evening,Singapore
0,7,7.0,Morning,Hubei
0,8,21.0,Evening,Beijing
0,7,14.0,Afternoon,Ningxia
0,8,15.0,Afternoon,Jilin
0,8,14.0,Afternoon,Hebei
0,8,12.0,Afternoon,Hebei
0,8,11.0,Morning,Hubei
0,3,22.0,Evening,Yunnan
0,8,10.0,Morning,Fujian
0,5,11.0,Morning,Hebei
0,8,5.0,Overnight,Liaoning
0,8,6.0,Morning,Zhejiang
0,7,19.0,Evening,Hubei
0,3,1.0,Overnight,Guangxi
0,2,19.0,Evening,Jilin
0,3,10.0,Morning,New Zealand
1,3,18.0,Evening,Jiangsu
1,3,21.0,Evening,Guangxi
0,8,17.0,Afternoon,Zhejiang
0,8,10.0,Morning,Shandong
0,3,11.0,Morning,Beijing
0,8,8.0,Morning,Hunan
0,3,7.0,Morning,Canada
0,8,11.0,Morning,Guangdong
1,5,17.0,Afternoon,Hebei
1,3,20.0,Evening,Shaanxi
0,3,13.0,Afternoon,Guangdong
0,8,22.0,Evening,Zhejiang
0,8,12.0,Afternoon,Hebei
0,8,11.0,Morning,Liaoning
0,8,21.0,Evening,Zhejiang
0,8,9.0,Morning,Jiangsu
0,8,23.0,Evening,Henan
0,8,4.0,Overnight,Fujian
1,3,0.0,Overnight,Switzerland
0,3,11.0,Morning,Guangdong
0,8,12.0,Afternoon,Heilongjiang
0,8,7.0,Morning,Zhejiang
1,3,20.0,Evening,Fujian
0,8,8.0,Morning,Liaoning
0,8,19.0,Evening,Hubei
0,8,7.0,Morning,Shanghai
0,8,16.0,Afternoon,Yunnan
0,8,13.0,Afternoon,Hubei
0,8,12.0,Afternoon,Shaanxi
0,8,18.0,Evening,Hubei
0,5,14.0,Afternoon,Shanghai
0,8,11.0,Morning,Hunan
0,8,14.0,Afternoon,Zhejiang
0,8,9.0,Morning,United States
0,3,18.0,Evening,Hebei
0,8,22.0,Evening,Hebei
1,3,12.0,Afternoon,Liaoning
0,8,23.0,Evening,Yunnan
0,8,22.0,Evening,Guangdong
0,7,18.0,Evening,Shanghai
0,7,16.0,Afternoon,Beijing
